"Code.Region";"Code_point_Libelle";"cluster";"lon";"lat";"Year";"Month";"Date";"ID.interne.passage";"Prelevement.niveau";"Profondeur.metre";"Code.parametre";"Methode_CHLOROA";"CHLOROA";"Shannon";"Simpson";"BergerParker";"Pielou";"Outlier";"Day";"SALI";"TEMP";"TURB";"NH4";"PO4";"SIOH";"OXYGENE";"NO3+NO2";"TURB-FNU";"Phylum.Classe";"Genus";"Taxon";"Valeur_mesure"
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;6;2022-06-15;"60804864";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";0,14;2,34964639464465;0,850772278076135;0,265725288831836;0,721171508340727;"OUI";15;32,9;16,2;NA;0,51;0,08;NA;8,5;7;1,39;"Bacillariophyceae";"Pseudo-nitzschia";"Pseudo-nitzschia, complexe delicatissima, groupe des fines (calliantha + delicatissima + pseudodelicatissima + subcurvata)";600
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;6;2022-06-15;"60804864";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";0,14;2,34964639464465;0,850772278076135;0,265725288831836;0,721171508340727;"OUI";15;32,9;16,2;NA;0,51;0,08;NA;8,5;7;1,39;"Bacillariophyceae";"Pseudo-nitzschia";"Pseudo-nitzschia, complexe seriata, groupe des effilées (multiseries + pungens)";8700
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;6;2022-06-15;"60804864";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";0,14;2,34964639464465;0,850772278076135;0,265725288831836;0,721171508340727;"OUI";15;32,9;16,2;NA;0,51;0,08;NA;8,5;7;1,39;"Bacillariophyceae";"Pseudo-nitzschia";"Pseudo-nitzschia, complexe seriata, groupe des larges (australis + fraudulenta + seriata + subpacifica)";2300
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;6;2022-06-15;"60804864";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";0,14;2,34964639464465;0,850772278076135;0,265725288831836;0,721171508340727;"OUI";15;32,9;16,2;NA;0,51;0,08;NA;8,5;7;1,39;"Bacillariophyceae";"Rhizosolenia";"Rhizosolenia imbricata + styliformis";2000
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;6;2022-06-15;"60804864";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";0,14;2,34964639464465;0,850772278076135;0,265725288831836;0,721171508340727;"OUI";15;32,9;16,2;NA;0,51;0,08;NA;8,5;7;1,39;"Bacillariophyceae";"Rhizosolenia";"Rhizosolenia setigera + setigera f. pungens";4800
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;6;2022-06-15;"60804864";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";0,14;2,34964639464465;0,850772278076135;0,265725288831836;0,721171508340727;"OUI";15;32,9;16,2;NA;0,51;0,08;NA;8,5;7;1,39;"Dinophyceae";"Scrippsiella";"Scrippsiella + Ensiculifera + Pentapharsodinium";1100
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;6;2022-06-15;"60804864";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";0,14;2,34964639464465;0,850772278076135;0,265725288831836;0,721171508340727;"OUI";15;32,9;16,2;NA;0,51;0,08;NA;8,5;7;1,39;"Bacillariophyceae";"Skeletonema";"Skeletonema";4800
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;6;2022-06-15;"60804864";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";0,14;2,34964639464465;0,850772278076135;0,265725288831836;0,721171508340727;"OUI";15;32,9;16,2;NA;0,51;0,08;NA;8,5;7;1,39;"Bacillariophyceae";"Thalassionema";"Thalassionema nitzschioides";3000
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;6;2022-06-15;"60804864";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";0,14;2,34964639464465;0,850772278076135;0,265725288831836;0,721171508340727;"OUI";15;32,9;16,2;NA;0,51;0,08;NA;8,5;7;1,39;"Bacillariophyceae";"Thalassiosira";"Thalassiosira gravida";200
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;6;2022-06-15;"60804864";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";0,14;2,34964639464465;0,850772278076135;0,265725288831836;0,721171508340727;"OUI";15;32,9;16,2;NA;0,51;0,08;NA;8,5;7;1,39;"Bacillariophyceae";"Thalassiosira";"Thalassiosira levanderi + minima";700
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;8;2022-08-03;"60808587";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";17,99;1,88591441579134;0,775085177979412;0,354080221300138;0,572211093104772;"OUI";3;33,11;20,55;NA;0,1;0,11;8,3;9,47;0,27;NA;"Bacillariophyceae";"Cerataulina";"Cerataulina pelagica";100
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;8;2022-08-03;"60808587";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";17,99;1,88591441579134;0,775085177979412;0,354080221300138;0,572211093104772;"OUI";3;33,11;20,55;NA;0,1;0,11;8,3;9,47;0,27;NA;"Bacillariophyceae";"Chaetoceros";"Chaetoceros";6700
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;8;2022-08-03;"60808587";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";17,99;1,88591441579134;0,775085177979412;0,354080221300138;0,572211093104772;"OUI";3;33,11;20,55;NA;0,1;0,11;8,3;9,47;0,27;NA;"Bacillariophyceae";"Chaetoceros";"Chaetoceros danicus";300
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;8;2022-08-03;"60808587";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";17,99;1,88591441579134;0,775085177979412;0,354080221300138;0,572211093104772;"OUI";3;33,11;20,55;NA;0,1;0,11;8,3;9,47;0,27;NA;"Bacillariophyceae";"Chaetoceros";"Chaetoceros didymus + protuberans";2500
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;8;2022-08-03;"60808587";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";17,99;1,88591441579134;0,775085177979412;0,354080221300138;0,572211093104772;"OUI";3;33,11;20,55;NA;0,1;0,11;8,3;9,47;0,27;NA;"Ciliophora";"Ciliophora";"Ciliophora";400
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;8;2022-08-03;"60808587";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";17,99;1,88591441579134;0,775085177979412;0,354080221300138;0,572211093104772;"OUI";3;33,11;20,55;NA;0,1;0,11;8,3;9,47;0,27;NA;"Bacillariophyceae";"Coscinodiscus";"Coscinodiscus + Stellarima";100
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;8;2022-08-03;"60808587";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";17,99;1,88591441579134;0,775085177979412;0,354080221300138;0,572211093104772;"OUI";3;33,11;20,55;NA;0,1;0,11;8,3;9,47;0,27;NA;"Bacillariophyceae";"Cylindrotheca";"Cylindrotheca closterium + Nitzschia longissima";1700
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;8;2022-08-03;"60808587";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";17,99;1,88591441579134;0,775085177979412;0,354080221300138;0,572211093104772;"OUI";3;33,11;20,55;NA;0,1;0,11;8,3;9,47;0,27;NA;"Bacillariophyceae";"Dactyliosolen";"Dactyliosolen fragilissimus";1900
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;8;2022-08-03;"60808587";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";17,99;1,88591441579134;0,775085177979412;0,354080221300138;0,572211093104772;"OUI";3;33,11;20,55;NA;0,1;0,11;8,3;9,47;0,27;NA;"Dictyochophyceae";"Dictyocha";"Dictyocha speculum";800
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;8;2022-08-03;"60808587";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";17,99;1,88591441579134;0,775085177979412;0,354080221300138;0,572211093104772;"OUI";3;33,11;20,55;NA;0,1;0,11;8,3;9,47;0,27;NA;"Dinophyceae";"Dinophysis";"Dinophysis";300
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;8;2022-08-03;"60808587";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";17,99;1,88591441579134;0,775085177979412;0,354080221300138;0,572211093104772;"OUI";3;33,11;20,55;NA;0,1;0,11;8,3;9,47;0,27;NA;"Dinophyceae";"Diplopsalis";"Diplopsalis + Diplopelta + Diplopsalopsis + Preperidinium + Oblea";800
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;8;2022-08-03;"60808587";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";17,99;1,88591441579134;0,775085177979412;0,354080221300138;0,572211093104772;"OUI";3;33,11;20,55;NA;0,1;0,11;8,3;9,47;0,27;NA;"Bacillariophyceae";"Ditylum";"Ditylum brightwellii";300
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;8;2022-08-03;"60808587";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";17,99;1,88591441579134;0,775085177979412;0,354080221300138;0,572211093104772;"OUI";3;33,11;20,55;NA;0,1;0,11;8,3;9,47;0,27;NA;"Bacillariophyceae";"Guinardia";"Guinardia delicatula";2100
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;8;2022-08-03;"60808587";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";17,99;1,88591441579134;0,775085177979412;0,354080221300138;0,572211093104772;"OUI";3;33,11;20,55;NA;0,1;0,11;8,3;9,47;0,27;NA;"Bacillariophyceae";"Guinardia";"Guinardia striata";200
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;8;2022-08-03;"60808587";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";17,99;1,88591441579134;0,775085177979412;0,354080221300138;0,572211093104772;"OUI";3;33,11;20,55;NA;0,1;0,11;8,3;9,47;0,27;NA;"Dinophyceae";"Gymnodiniales";"Gymnodiniales";200
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;8;2022-08-03;"60808587";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";17,99;1,88591441579134;0,775085177979412;0,354080221300138;0,572211093104772;"OUI";3;33,11;20,55;NA;0,1;0,11;8,3;9,47;0,27;NA;"Dinophyceae";"Gyrodinium";"Gyrodinium";100
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;8;2022-08-03;"60808587";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";17,99;1,88591441579134;0,775085177979412;0,354080221300138;0,572211093104772;"OUI";3;33,11;20,55;NA;0,1;0,11;8,3;9,47;0,27;NA;"Bacillariophyceae";"Haslea";"Haslea wawrikae";200
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;8;2022-08-03;"60808587";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";17,99;1,88591441579134;0,775085177979412;0,354080221300138;0,572211093104772;"OUI";3;33,11;20,55;NA;0,1;0,11;8,3;9,47;0,27;NA;"Dinophyceae";"Heterocapsa";"Heterocapsa";400
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;8;2022-08-03;"60808587";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";17,99;1,88591441579134;0,775085177979412;0,354080221300138;0,572211093104772;"OUI";3;33,11;20,55;NA;0,1;0,11;8,3;9,47;0,27;NA;"Dinophyceae";"Katodinium";"Katodinium";100
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;8;2022-08-03;"60808587";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";17,99;1,88591441579134;0,775085177979412;0,354080221300138;0,572211093104772;"OUI";3;33,11;20,55;NA;0,1;0,11;8,3;9,47;0,27;NA;"Dinophyceae";"Lepidodinium";"Lepidodinium chlorophorum";51200
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;8;2022-08-03;"60808587";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";17,99;1,88591441579134;0,775085177979412;0,354080221300138;0,572211093104772;"OUI";3;33,11;20,55;NA;0,1;0,11;8,3;9,47;0,27;NA;"Bacillariophyceae";"Leptocylindrus";"Leptocylindrus, complexe danicus groupe des larges (danicus + curvatus + mediterraneus + aporus + convexus + hargravesii + adriaticus)";18200
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;8;2022-08-03;"60808587";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";17,99;1,88591441579134;0,775085177979412;0,354080221300138;0,572211093104772;"OUI";3;33,11;20,55;NA;0,1;0,11;8,3;9,47;0,27;NA;"Bacillariophyceae";"Leptocylindrus";"Leptocylindrus, complexe minimus groupe des fines (L. minimus + Tenuicylindrus belgicus)";16800
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;8;2022-08-03;"60808587";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";17,99;1,88591441579134;0,775085177979412;0,354080221300138;0,572211093104772;"OUI";3;33,11;20,55;NA;0,1;0,11;8,3;9,47;0,27;NA;"Bacillariophyceae";"Navicula";"Navicula + Fallacia + Haslea + Lyrella + Petroneis";300
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;8;2022-08-03;"60808587";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";17,99;1,88591441579134;0,775085177979412;0,354080221300138;0,572211093104772;"OUI";3;33,11;20,55;NA;0,1;0,11;8,3;9,47;0,27;NA;"Bacillariophyceae";"Paralia";"Paralia sulcata";1400
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;8;2022-08-03;"60808587";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";17,99;1,88591441579134;0,775085177979412;0,354080221300138;0,572211093104772;"OUI";3;33,11;20,55;NA;0,1;0,11;8,3;9,47;0,27;NA;"Bacillariophyceae";"Pennées";"Pennées";300
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;8;2022-08-03;"60808587";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";17,99;1,88591441579134;0,775085177979412;0,354080221300138;0,572211093104772;"OUI";3;33,11;20,55;NA;0,1;0,11;8,3;9,47;0,27;NA;"Dinophyceae";"Peridiniales";"Peridiniales";2900
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;8;2022-08-03;"60808587";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";17,99;1,88591441579134;0,775085177979412;0,354080221300138;0,572211093104772;"OUI";3;33,11;20,55;NA;0,1;0,11;8,3;9,47;0,27;NA;"Bacillariophyceae";"Pleurosigma";"Pleurosigma + Gyrosigma";300
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;8;2022-08-03;"60808587";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";17,99;1,88591441579134;0,775085177979412;0,354080221300138;0,572211093104772;"OUI";3;33,11;20,55;NA;0,1;0,11;8,3;9,47;0,27;NA;"Dinophyceae";"Prorocentrum";"Prorocentrum balticum + cordatum";26500
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;8;2022-08-03;"60808587";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";17,99;1,88591441579134;0,775085177979412;0,354080221300138;0,572211093104772;"OUI";3;33,11;20,55;NA;0,1;0,11;8,3;9,47;0,27;NA;"Dinophyceae";"Prorocentrum";"Prorocentrum micans + arcuatum + gibbosum + scutellum";300
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;8;2022-08-03;"60808587";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";17,99;1,88591441579134;0,775085177979412;0,354080221300138;0,572211093104772;"OUI";3;33,11;20,55;NA;0,1;0,11;8,3;9,47;0,27;NA;"Dinophyceae";"Protoperidinium";"Protoperidinium + Peridinium";400
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;8;2022-08-03;"60808587";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";17,99;1,88591441579134;0,775085177979412;0,354080221300138;0,572211093104772;"OUI";3;33,11;20,55;NA;0,1;0,11;8,3;9,47;0,27;NA;"Bacillariophyceae";"Pseudo-nitzschia";"Pseudo-nitzschia, complexe delicatissima, groupe des fines (calliantha + delicatissima + pseudodelicatissima + subcurvata)";1100
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;8;2022-08-03;"60808587";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";17,99;1,88591441579134;0,775085177979412;0,354080221300138;0,572211093104772;"OUI";3;33,11;20,55;NA;0,1;0,11;8,3;9,47;0,27;NA;"Bacillariophyceae";"Pseudo-nitzschia";"Pseudo-nitzschia, complexe seriata, groupe des effilées (multiseries + pungens)";1900
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;8;2022-08-03;"60808587";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";17,99;1,88591441579134;0,775085177979412;0,354080221300138;0,572211093104772;"OUI";3;33,11;20,55;NA;0,1;0,11;8,3;9,47;0,27;NA;"Chlorophyta";"Pyramimonas";"Pyramimonas longicauda";300
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;8;2022-08-03;"60808587";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";17,99;1,88591441579134;0,775085177979412;0,354080221300138;0,572211093104772;"OUI";3;33,11;20,55;NA;0,1;0,11;8,3;9,47;0,27;NA;"Dinophyceae";"Scrippsiella";"Scrippsiella + Ensiculifera + Pentapharsodinium";3800
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;8;2022-08-03;"60808587";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";17,99;1,88591441579134;0,775085177979412;0,354080221300138;0,572211093104772;"OUI";3;33,11;20,55;NA;0,1;0,11;8,3;9,47;0,27;NA;"Bacillariophyceae";"Skeletonema";"Skeletonema";600
12;"Antifer ponton pétrolier";2;"0.1316590692";"49.6657520189";2022;8;2022-08-03;"60808587";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot A. Kérouel R. 2004 - Chlorophylle)";17,99;1,88591441579134;0,775085177979412;0,354080221300138;0,572211093104772;"OUI";3;33,11;20,55;NA;0,1;0,11;8,3;9,47;0,27;NA;"Bacillariophyceae";"Thalassionema";"Thalassionema nitzschioides";600
12;"Cabourg";2;"-0.1170026166";"49.2984058683";2007;4;2007-04-18;"5260835";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot et Chaussepied 1983 - Chlorophylle)";12,98;0,708880271839239;0,328473774861382;0,81214848143982;0,295626034998587;"OUI";18;32,63;12,84;2,86;0,1;0,13;0,99;12,71;34;NA;"Bacillariophyceae";"Chaetoceros";"Chaetoceros";65800
12;"Cabourg";2;"-0.1170026166";"49.2984058683";2007;4;2007-04-18;"5260835";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot et Chaussepied 1983 - Chlorophylle)";12,98;0,708880271839239;0,328473774861382;0,81214848143982;0,295626034998587;"OUI";18;32,63;12,84;2,86;0,1;0,13;0,99;12,71;34;NA;"Bacillariophyceae";"Chaetoceros";"Chaetoceros socialis + socialis f. radians";15200
12;"Cabourg";2;"-0.1170026166";"49.2984058683";2007;4;2007-04-18;"5260835";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot et Chaussepied 1983 - Chlorophylle)";12,98;0,708880271839239;0,328473774861382;0,81214848143982;0,295626034998587;"OUI";18;32,63;12,84;2,86;0,1;0,13;0,99;12,71;34;NA;"Ciliophora";"Ciliophora";"Ciliophora";300
12;"Cabourg";2;"-0.1170026166";"49.2984058683";2007;4;2007-04-18;"5260835";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot et Chaussepied 1983 - Chlorophylle)";12,98;0,708880271839239;0,328473774861382;0,81214848143982;0,295626034998587;"OUI";18;32,63;12,84;2,86;0,1;0,13;0,99;12,71;34;NA;"Cryptophyceae";"Cryptophyceae";"Cryptophyceae";37600
12;"Cabourg";2;"-0.1170026166";"49.2984058683";2007;4;2007-04-18;"5260835";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot et Chaussepied 1983 - Chlorophylle)";12,98;0,708880271839239;0,328473774861382;0,81214848143982;0,295626034998587;"OUI";18;32,63;12,84;2,86;0,1;0,13;0,99;12,71;34;NA;"Bacillariophyceae";"Ditylum";"Ditylum";1200
12;"Cabourg";2;"-0.1170026166";"49.2984058683";2007;4;2007-04-18;"5260835";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot et Chaussepied 1983 - Chlorophylle)";12,98;0,708880271839239;0,328473774861382;0,81214848143982;0,295626034998587;"OUI";18;32,63;12,84;2,86;0,1;0,13;0,99;12,71;34;NA;"Euglenozoa";"Euglenoidea";"Euglenoidea";200
12;"Cabourg";2;"-0.1170026166";"49.2984058683";2007;4;2007-04-18;"5260835";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot et Chaussepied 1983 - Chlorophylle)";12,98;0,708880271839239;0,328473774861382;0,81214848143982;0,295626034998587;"OUI";18;32,63;12,84;2,86;0,1;0,13;0,99;12,71;34;NA;"Dinophyceae";"Gyrodinium";"Gyrodinium";1300
12;"Cabourg";2;"-0.1170026166";"49.2984058683";2007;4;2007-04-18;"5260835";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot et Chaussepied 1983 - Chlorophylle)";12,98;0,708880271839239;0,328473774861382;0,81214848143982;0,295626034998587;"OUI";18;32,63;12,84;2,86;0,1;0,13;0,99;12,71;34;NA;"Bacillariophyceae";"Nitzschia";"Nitzschia longissima";40800
12;"Cabourg";2;"-0.1170026166";"49.2984058683";2007;4;2007-04-18;"5260835";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot et Chaussepied 1983 - Chlorophylle)";12,98;0,708880271839239;0,328473774861382;0,81214848143982;0,295626034998587;"OUI";18;32,63;12,84;2,86;0,1;0,13;0,99;12,71;34;NA;"Dinophyceae";"Prorocentrum";"Prorocentrum micans + arcuatum + gibbosum + scutellum";100
12;"Cabourg";2;"-0.1170026166";"49.2984058683";2007;4;2007-04-18;"5260835";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot et Chaussepied 1983 - Chlorophylle)";12,98;0,708880271839239;0,328473774861382;0,81214848143982;0,295626034998587;"OUI";18;32,63;12,84;2,86;0,1;0,13;0,99;12,71;34;NA;"Dinophyceae";"Protoperidinium";"Protoperidinium + Peridinium";300
12;"Cabourg";2;"-0.1170026166";"49.2984058683";2007;4;2007-04-18;"5260835";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot et Chaussepied 1983 - Chlorophylle)";12,98;0,708880271839239;0,328473774861382;0,81214848143982;0,295626034998587;"OUI";18;32,63;12,84;2,86;0,1;0,13;0,99;12,71;34;NA;"Dinophyceae";"Protoperidinium";"Protoperidinium bipes";300
12;"Cabourg";2;"-0.1170026166";"49.2984058683";2007;4;2007-04-18;"5260835";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot et Chaussepied 1983 - Chlorophylle)";12,98;0,708880271839239;0,328473774861382;0,81214848143982;0,295626034998587;"OUI";18;32,63;12,84;2,86;0,1;0,13;0,99;12,71;34;NA;"Bacillariophyceae";"Rhizosolenia";"Rhizosolenia imbricata + styliformis";300
12;"Cabourg";2;"-0.1170026166";"49.2984058683";2007;4;2007-04-18;"5260835";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot et Chaussepied 1983 - Chlorophylle)";12,98;0,708880271839239;0,328473774861382;0,81214848143982;0,295626034998587;"OUI";18;32,63;12,84;2,86;0,1;0,13;0,99;12,71;34;NA;"Bacillariophyceae";"Skeletonema";"Skeletonema costatum";866400
12;"Cabourg";2;"-0.1170026166";"49.2984058683";2007;4;2007-04-18;"5260835";"Surface (0-1m)";1;"FLORTOT";"Spectrophotométrie monochromatique (Aminot et Chaussepied 1983 - Chlorophylle)";12,98;0,708880271839239;0,328473774861382;0,81214848143982;0,295626034998587;"OUI";18;32,63;12,84;2,86;0,1;0,13;0,99;12,71;34;NA;"Bacillariophyceae";"Thalassionema";"Thalassionema nitzschioides";1400
